V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101
Parablastomonas	0	0	0	0	1	0	1	1	2	1	0	0	1	0	1	0	0	0	0	2	0	0	1	3	0	0	0	0	1	0	0	3	1	1	2	0	1	0	0	0	0	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	2	0	0	0	1	0	0	2
Paraclostridium	1	0	0	1	0	2	1	1	1	2	0	0	0	0	2	2	1	0	1	0	1	0	1	0	1	1	2	1	1	0	3	2	0	1	2	3	0	1	0	1	1	1	0	0	0	0	1	0	1	0	1	1	0	1	1	1	0	0	1	1	3	0	2	1	3	1	1	3	0	1	0	1	1	2	0	0	0	0	0	2	0	0	3	0	0	2	2	2	0	2	2	1	0	0	0	1	0	2	1	0
Paracoccus	1	3	4	4	5	3	1	2	7	3	7	6	6	4	2	2	7	4	4	3	5	2	1	4	2	1	2	2	0	2	3	3	4	1	2	3	3	6	5	3	0	3	1	8	5	3	4	2	5	7	3	3	4	2	4	2	2	1	3	1	2	3	2	1	2	3	2	4	3	2	2	3	0	6	8	3	2	7	2	2	7	3	4	3	2	4	2	1	3	5	5	3	1	4	2	0	2	6	2	4
Patulibacter	1	1	0	1	2	4	0	2	0	1	2	1	0	0	0	1	0	1	0	1	0	0	1	0	3	3	0	0	1	0	2	1	0	0	1	1	1	0	0	1	1	1	0	0	1	2	0	1	0	0	0	1	0	0	0	2	0	0	1	0	0	1	1	4	0	0	1	1	0	0	0	2	1	0	2	2	0	0	1	1	0	1	1	1	1	0	0	1	0	0	0	0	0	3	1	1	0	1	0	1
Paucibacter	4	9	9	6	12	9	3	8	6	8	8	5	6	5	8	4	11	9	9	12	7	12	7	6	4	8	4	7	5	3	9	11	7	9	7	10	6	8	7	7	6	4	8	7	3	8	4	6	6	7	8	12	3	8	9	13	7	3	9	9	12	3	5	6	7	10	7	6	8	4	4	7	12	8	6	9	4	5	7	9	6	6	5	6	6	5	4	5	8	10	6	4	5	8	12	6	11	12	8	9
Pectobacterium	0	4	3	4	1	2	0	2	4	2	1	0	3	3	4	2	3	0	2	1	1	1	1	2	2	2	3	3	2	2	2	1	3	2	3	1	2	1	2	1	1	3	2	3	0	2	4	0	0	3	1	2	3	1	1	1	1	2	1	2	1	1	0	1	1	1	5	1	3	2	0	1	0	0	5	1	1	3	3	2	2	1	3	2	2	0	4	2	0	1	0	0	1	0	3	1	1	5	1	0
Pedobacter	0	0	0	2	1	1	2	1	0	0	1	1	1	1	0	3	1	1	0	0	1	0	1	2	0	1	2	0	3	3	1	1	2	0	1	0	0	1	0	1	0	1	3	1	1	0	1	1	0	1	0	0	0	0	3	1	1	1	4	2	1	0	0	0	3	1	2	0	1	1	0	1	1	0	0	1	1	1	0	0	1	1	2	1	2	1	1	0	0	0	0	1	1	1	1	0	1	0	3	2
Pedomicrobium	6	5	10	11	7	5	8	5	11	9	10	8	5	9	3	6	4	6	5	8	4	5	5	8	5	5	6	8	10	6	10	9	10	7	6	8	13	7	8	9	4	5	10	8	10	8	7	7	8	10	7	8	9	9	9	8	3	9	6	5	9	7	9	7	7	7	10	6	9	8	6	5	3	10	7	11	7	10	8	9	7	11	3	9	9	10	11	8	9	12	9	6	6	5	14	4	9	7	8	10
Pelomonas	15	11	7	8	8	6	7	6	5	10	4	2	7	14	5	3	6	2	2	8	8	10	8	7	8	5	5	8	4	4	9	5	8	9	4	8	9	3	1	8	6	9	4	3	7	6	5	8	5	4	6	5	7	4	8	9	12	1	8	10	5	12	5	5	12	9	3	5	11	4	9	8	10	5	3	5	5	8	9	9	5	7	10	5	4	11	6	7	7	5	2	6	6	4	5	2	7	6	7	10
Pelosinus	5	8	2	3	4	5	6	1	4	4	2	5	5	10	7	4	4	4	7	3	5	4	3	3	8	6	9	6	4	5	3	6	5	3	3	6	8	6	3	5	10	5	3	3	3	7	1	6	4	6	1	2	3	3	4	6	6	1	6	4	1	5	5	5	5	2	2	3	1	2	7	3	4	6	5	5	8	6	5	4	1	5	0	3	7	9	2	8	5	0	6	3	7	6	2	6	4	4	4	7
Peptococcus	1	3	1	2	0	0	1	1	1	1	2	0	0	0	0	2	4	1	0	0	1	1	1	2	0	0	3	2	1	0	1	1	4	1	2	1	2	1	4	0	1	1	0	0	0	1	1	1	2	0	4	1	1	0	1	2	3	1	1	0	0	0	1	3	1	1	3	1	2	0	0	0	0	1	0	2	1	0	2	0	1	0	0	1	0	0	0	0	2	2	1	2	2	0	1	0	1	2	1	2
Peredibacter	6	4	3	7	5	6	4	2	4	5	3	5	4	1	3	6	9	8	5	6	8	4	6	6	7	3	7	4	4	7	7	2	6	2	7	3	3	6	2	4	6	4	4	3	7	4	3	5	4	9	3	3	12	6	4	4	8	3	1	5	7	2	4	5	7	4	4	3	7	4	6	6	5	7	8	6	4	2	7	7	4	4	2	3	4	9	8	5	3	12	5	3	5	1	5	2	2	7	8	3
Perlucidibaca	0	0	1	0	0	1	0	0	1	0	0	1	0	2	2	1	0	1	0	1	0	0	1	1	1	3	0	2	1	0	3	2	0	0	1	2	0	1	1	1	0	1	0	0	2	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	1	3	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	1	0	1	1	0	0	3	2	2
Phaeospirillum	1	2	2	1	0	0	0	1	0	2	1	2	1	0	0	2	1	1	0	0	3	1	0	1	0	1	0	1	1	0	1	1	0	0	1	2	1	0	0	1	1	2	0	3	1	0	1	0	1	0	1	0	1	2	0	1	2	0	1	1	0	0	0	1	1	0	0	1	1	0	2	0	0	2	3	0	0	1	1	2	3	2	1	2	0	0	0	0	2	0	2	2	2	1	1	1	1	1	1	2
Phascolarctobacterium	1	3	0	2	2	2	1	3	1	2	2	1	4	1	1	2	3	2	3	0	0	0	3	1	3	3	0	1	2	0	2	2	1	3	2	0	1	1	0	1	4	1	1	1	5	0	3	3	0	0	0	2	0	4	0	1	1	2	2	1	2	2	6	4	0	2	3	3	3	3	0	2	3	1	0	2	0	2	2	0	1	0	1	4	0	3	0	1	2	0	1	3	3	2	0	2	0	2	1	3
Phaselicystis	0	1	0	0	2	0	3	0	1	0	0	0	0	3	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	2	3	2	0	0	0	0	1	2	3	1	2	1	0	0	0	1	0	1	1	2	2	1	2	0	0	0	0	0	0	0	1	2	0	3	0	2	0	0	2	2	1	1	0	3	0	1	0	1	0	0	3	2	0	0	0	0	0	0	1	2	1	0	1	0	0	1	2	0	1	1
Phenylobacterium	4	13	4	10	12	3	9	11	3	7	8	3	9	11	5	4	13	5	4	10	8	12	7	4	11	7	10	9	4	8	6	6	9	9	1	6	10	1	7	15	3	7	13	9	3	5	12	10	11	12	10	9	8	2	3	6	13	7	7	5	2	8	7	8	10	6	10	11	5	4	7	7	4	5	8	7	4	5	6	10	5	4	6	6	6	19	9	6	11	6	7	8	9	12	6	4	5	7	9	3
Phreatobacter	3	1	3	4	7	1	5	1	5	4	4	3	4	3	3	2	2	6	4	1	7	3	3	1	2	2	6	2	2	4	2	3	1	6	2	2	2	4	2	3	4	7	3	3	5	5	3	5	1	3	7	2	3	2	6	1	6	4	0	4	5	1	4	5	0	3	3	1	2	1	0	5	4	0	2	0	2	3	1	7	3	3	1	3	5	3	3	2	3	4	2	2	2	2	6	4	4	1	3	1
Pir4 lineage	1	2	0	1	1	2	0	2	0	1	1	1	1	3	0	3	0	0	1	1	2	2	1	1	2	2	1	0	2	0	2	0	1	3	0	1	2	2	1	0	1	0	1	0	1	2	0	0	1	0	1	2	0	2	0	1	3	1	0	0	0	0	1	0	1	0	2	0	1	0	1	1	0	2	3	2	0	0	4	0	0	0	2	0	4	1	2	2	0	3	0	1	0	3	3	0	0	0	2	1
Pirellula	1	3	2	1	1	2	3	3	1	2	4	2	2	5	1	1	1	2	1	2	1	1	4	1	1	1	1	0	2	1	4	2	0	1	1	2	3	3	2	1	1	3	2	0	4	2	0	2	0	2	2	2	2	2	1	3	1	1	2	3	1	0	1	2	2	1	1	1	2	0	2	7	4	2	3	1	0	1	1	5	2	0	7	1	2	2	3	2	3	2	0	1	1	2	2	5	0	1	2	0
Piscinibacter	3	0	3	1	1	0	3	3	1	0	3	2	2	3	1	0	2	3	3	1	0	1	4	0	3	0	1	1	1	0	4	1	2	4	1	2	0	4	0	0	2	0	2	2	2	4	2	0	1	0	3	4	1	3	1	1	2	2	2	1	1	4	2	2	2	1	0	1	2	0	3	2	1	2	3	2	1	5	5	2	2	3	4	3	1	4	2	2	6	2	2	1	0	0	4	0	2	1	3	0
Plesiomonas	2	0	0	2	1	0	0	1	0	0	0	0	0	1	2	2	1	0	0	1	4	1	1	1	2	0	1	0	0	2	1	0	2	0	0	2	1	2	0	0	1	0	1	1	1	0	0	0	1	0	1	1	1	0	0	1	3	2	1	0	0	0	1	0	1	0	0	0	1	1	0	1	2	1	0	1	0	1	0	0	2	1	0	1	3	1	1	0	4	0	0	1	1	1	2	1	2	0	1	2
Pleurocapsa PCC-7319	4	1	2	3	1	0	2	2	2	0	2	2	1	3	1	1	1	0	1	0	1	1	1	2	2	7	0	2	2	3	3	3	0	4	0	0	0	1	0	2	2	1	2	1	2	0	1	0	0	3	0	1	1	2	1	1	3	4	0	0	5	2	0	1	2	4	1	1	1	3	2	2	1	2	1	3	3	2	4	3	2	1	0	0	1	2	3	2	1	2	5	0	0	4	1	1	4	1	3	2
Polaromonas	8	18	14	16	15	20	22	16	20	14	21	18	24	14	17	13	19	14	17	27	12	24	16	10	10	12	18	12	13	9	15	21	15	13	18	14	21	17	14	15	22	12	15	13	12	16	18	27	16	17	20	11	12	19	13	13	19	20	14	18	10	18	16	11	23	18	18	18	21	14	26	17	21	10	16	18	10	19	22	20	11	19	15	24	16	11	14	12	19	22	16	14	12	18	16	13	20	16	15	19
Polynucleobacter	1118	1235	1116	1131	1096	1162	1109	1106	1161	1138	1204	1169	1153	1173	1124	1259	1101	1147	1148	1143	1084	1148	1175	1149	1163	1129	1182	1133	1144	1113	1129	1124	1139	1124	1202	1150	1231	1109	1169	1159	1138	1155	1162	1139	1170	1132	1174	1185	1183	1187	1160	1093	1160	1134	1075	1192	1196	1141	1164	1118	1171	1136	1101	1068	1116	1165	1176	1158	1126	1149	1199	1168	1126	1182	1088	1175	1157	1122	1144	1170	1149	1105	1145	1143	1144	1126	1117	1150	1159	1141	1183	1136	1108	1134	1125	1137	1123	1143	1149	1165
Porphyrobacter	5	2	7	3	2	4	5	4	2	5	5	4	4	4	7	5	7	3	2	2	4	4	2	3	1	1	2	2	3	2	4	1	4	4	5	2	2	3	4	1	4	4	3	4	6	4	2	5	3	5	3	3	1	5	4	0	3	2	2	4	3	2	4	6	2	1	2	7	3	2	6	0	2	2	2	3	4	1	1	3	0	2	3	0	2	5	5	3	1	3	3	4	3	1	3	2	0	2	5	2
Prevotella 1	2	2	0	0	1	2	0	0	1	1	1	1	2	0	1	0	1	0	1	1	0	0	1	0	0	1	3	0	1	1	1	2	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	1	1	1	2	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	1	1	0
Prevotella 9	3	2	2	3	5	5	3	2	2	6	3	2	1	2	1	4	1	3	3	4	5	0	3	3	2	5	4	4	4	3	2	6	4	2	2	3	3	1	5	2	2	4	3	2	3	1	1	0	5	2	3	3	4	2	3	4	2	0	1	1	3	3	4	4	2	3	1	2	4	4	0	1	3	5	4	2	5	5	5	3	2	3	0	1	2	3	3	1	0	2	3	2	1	8	4	4	9	2	5	4
Propionispira	1	3	0	0	1	1	0	1	1	1	0	1	1	0	1	1	2	1	0	0	1	1	1	2	2	2	1	1	1	0	2	1	3	0	2	0	0	0	1	2	2	1	1	0	2	1	2	1	0	0	1	2	0	1	0	1	2	0	1	1	1	1	0	1	1	1	0	3	1	1	0	1	2	3	0	1	0	0	2	1	1	2	0	2	0	1	1	3	2	0	0	1	0	1	0	0	2	0	1	1
Propionivibrio	1	1	0	1	1	2	1	2	2	0	1	0	3	3	2	0	1	0	0	1	2	0	0	0	1	2	1	2	0	0	2	0	2	2	1	0	1	1	1	2	4	2	1	1	0	0	0	3	2	0	1	1	1	0	3	0	0	0	0	1	0	3	0	0	0	1	3	0	0	2	0	2	1	2	3	3	0	1	0	2	0	2	1	1	0	2	2	0	1	1	1	2	0	1	0	1	1	3	0	1
Proteiniclasticum	2	0	0	1	1	1	0	0	0	0	0	2	1	1	0	0	1	1	1	1	0	3	2	0	2	0	0	1	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	0	1	3	0	0	0	0	1	0	1	0	0	3	0	0	0	2	1	1	1	1	2	3	0	0	0	1	0	0	0	0	0	0	2	2	0	0	1	0	1	0	0	0	0	0	0	0	0	1	4	1	1	2	3	0	2	1
Proteocatella	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	2	0	0	1	2	0	0	1	0	1	1	2	0	0	0	0	1	0	0	0	0	1	2	1	0	1	0	2	1	0	1	1	0	2	2	1	0	0	0	1	1	2	0	1	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	1	1	0	1	1	0	1	1	1	0	0	3	0	1	1	1	0	0	0	0	0	2	0	1
Pseudarcicella	6023	5851	6005	5897	5855	6075	5964	5932	5805	6029	5995	5890	6040	5942	6001	5875	5837	5945	5932	5978	5978	6004	5987	5994	5892	5958	6115	6038	5939	5965	6072	5889	6019	5944	5893	6132	5829	5930	5985	6038	6034	6012	6022	5916	5922	5903	5968	5901	5985	6005	5955	5918	5948	6048	5963	5960	5946	5995	6029	5933	6074	6014	5939	6013	5870	6065	6021	5988	5985	5896	5970	5851	6057	5945	5874	6021	6024	5916	6018	5894	5864	5953	6020	5860	5984	6001	5912	5966	5964	5928	5914	6065	6006	5943	6013	5967	5948	5954	5956	5949
Pseudoduganella	1	1	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	3	1	2	1	1	1	0	1	1	0	1	2	0	0	0	0	1	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	2	1	2	1	1	0	1	0	1	0	1	1	1	2	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0
Pseudohongiella	8	2	6	9	9	5	2	8	4	3	8	2	6	5	5	2	7	3	3	4	6	3	3	4	5	4	8	11	6	8	5	3	4	4	6	3	5	8	6	5	3	8	5	5	8	4	3	5	14	9	5	6	7	7	8	4	6	3	7	2	6	8	4	4	6	6	8	5	5	7	2	9	9	6	12	3	4	6	10	4	0	5	5	2	6	4	3	3	6	9	9	7	10	6	7	6	7	6	10	2
Pseudolabrys	0	0	0	1	1	1	0	2	0	0	1	0	1	2	0	2	0	0	2	1	2	1	1	0	0	1	0	2	0	1	0	1	0	0	1	0	0	0	2	2	1	1	1	0	1	1	0	2	0	0	1	0	2	1	2	0	0	3	1	0	1	0	0	1	0	1	1	1	0	2	0	2	1	1	1	1	1	1	0	0	2	2	2	0	0	0	1	1	2	0	0	0	0	0	3	1	2	2	1	2
Pseudomonas	12	10	11	9	15	5	6	6	14	8	8	15	10	9	6	17	7	18	17	5	6	13	12	10	8	14	8	10	6	10	12	11	10	6	8	13	13	4	11	9	12	9	9	9	7	9	10	9	14	15	6	18	11	9	6	9	12	8	10	12	11	7	11	12	12	11	4	6	15	11	11	10	10	9	11	10	9	6	13	12	6	12	14	6	5	10	4	11	6	3	10	6	8	3	15	10	6	9	13	11
Pseudorhodobacter	522	497	491	521	518	501	512	492	553	488	505	519	495	475	492	479	505	494	506	481	494	492	497	509	497	479	482	507	484	491	481	494	504	494	506	490	503	512	500	503	470	493	502	468	476	521	484	488	493	526	493	515	488	486	488	510	466	460	494	506	487	503	491	483	482	462	483	499	508	487	455	522	477	468	465	438	519	480	516	517	466	541	511	527	501	517	539	508	520	525	500	471	479	493	431	518	491	500	488	509
Pseudorhodoferax	1	1	2	1	2	1	2	3	1	0	2	1	0	3	3	2	2	2	1	1	0	3	2	0	1	0	0	4	0	0	2	1	0	1	2	1	0	1	0	1	1	0	1	0	0	0	2	0	1	0	1	1	0	0	1	2	3	2	0	0	2	0	1	2	0	1	1	2	0	0	2	1	1	0	3	0	0	6	1	1	4	0	0	1	0	1	0	2	0	1	1	2	1	0	1	1	1	1	0	0
Pseudorhodoplanes	6	5	5	9	10	8	10	5	7	5	4	7	4	6	3	9	8	5	3	9	8	7	9	6	4	6	11	5	5	9	5	8	7	7	3	8	4	6	10	4	5	7	5	2	8	12	4	10	7	2	7	10	7	8	7	9	7	3	9	12	5	4	4	4	10	9	7	8	8	6	10	5	2	8	8	7	7	6	10	7	6	7	7	6	12	6	8	5	8	14	11	3	9	8	7	7	7	8	10	3
Pseudoxanthomonas	1	1	1	0	0	0	1	0	4	0	3	2	2	3	0	2	4	3	1	1	0	6	1	7	8	2	1	2	0	2	3	3	2	0	1	2	1	0	1	3	2	4	1	2	3	3	0	2	4	4	4	0	1	3	0	1	1	0	4	2	1	1	0	3	3	1	3	3	4	1	0	1	2	2	3	0	2	0	2	5	0	1	1	2	3	2	1	2	0	0	4	1	3	0	2	0	4	2	0	0
RS62 marine group	0	5	2	2	4	1	0	0	0	3	1	0	1	1	2	1	1	2	1	0	2	0	0	4	0	2	2	2	1	1	1	0	0	1	2	3	1	2	1	0	0	2	0	0	1	1	2	1	0	1	3	1	1	1	0	0	0	0	1	0	4	2	0	2	5	1	3	0	2	3	3	1	2	0	1	1	1	0	0	2	0	1	2	0	0	0	0	2	1	1	3	1	1	1	3	3	0	1	1	2
Rahnella	1	3	1	0	0	3	4	2	1	1	3	0	1	0	0	2	3	2	1	4	2	3	6	3	5	4	4	0	0	1	0	1	1	1	2	0	1	1	0	0	3	1	0	0	2	1	1	2	1	2	3	0	1	1	0	2	0	4	0	3	2	1	2	1	2	3	1	1	0	0	0	2	2	2	0	2	0	1	1	4	2	1	0	2	2	2	1	1	0	3	2	2	3	0	2	2	0	4	0	1
Ramlibacter	27	19	25	22	23	22	15	18	17	16	22	24	26	18	24	16	21	25	20	18	20	25	21	22	18	16	29	15	18	9	16	19	19	15	20	22	16	11	15	12	11	20	19	20	26	15	14	17	21	23	21	12	16	23	22	26	15	13	16	16	18	26	15	15	19	18	20	24	19	22	13	18	16	20	13	23	14	15	11	13	19	18	20	22	25	22	20	18	20	15	24	16	21	20	25	16	21	21	18	16
Raoultella	3	4	3	5	4	3	3	3	4	3	2	7	2	3	4	1	4	3	4	4	0	5	3	1	1	2	4	2	4	2	2	5	2	3	1	3	7	5	4	1	0	4	6	3	3	2	3	3	7	3	4	2	2	4	1	1	1	5	6	2	4	3	3	4	6	3	3	4	2	4	8	6	5	2	4	4	8	3	2	3	3	3	5	2	5	2	4	3	1	3	2	3	2	3	1	6	2	4	2	2
Reyranella	7	11	1	6	4	4	6	8	3	5	2	6	7	3	8	8	7	8	5	3	9	9	7	5	5	4	8	8	4	8	7	4	3	10	4	2	7	5	6	7	5	5	5	8	4	6	3	7	6	3	9	9	5	8	7	3	6	4	4	6	5	9	5	6	4	8	4	12	6	6	3	10	3	7	9	2	5	13	4	8	5	3	5	9	1	9	7	7	5	5	9	8	4	12	12	7	8	5	5	4
Rheinheimera	6	3	7	8	5	4	3	10	3	6	3	8	3	4	8	5	7	5	6	7	8	6	3	6	6	11	3	5	7	6	4	6	1	7	5	7	9	5	7	7	2	4	5	6	5	2	4	3	8	9	5	4	4	2	6	5	4	3	7	4	4	5	8	3	5	5	8	6	5	6	8	5	7	3	3	6	7	3	5	8	8	6	10	7	7	6	7	3	8	5	8	5	5	9	3	7	4	2	2	7
Rhizobacter	39	22	36	29	24	29	42	27	26	33	39	28	39	36	34	37	31	31	37	35	33	28	36	37	32	30	36	38	30	33	31	33	24	32	36	38	35	35	18	21	43	27	33	30	33	30	31	34	28	38	27	41	32	27	39	30	35	30	24	36	39	31	40	38	32	29	32	39	25	41	29	32	33	40	25	33	29	27	43	34	39	35	30	37	39	41	29	23	42	29	30	37	31	31	43	32	25	35	35	39
Rhizorhapis	1	0	1	1	1	1	2	1	1	0	1	2	0	0	1	5	1	0	2	1	0	1	1	1	0	0	2	2	1	4	0	1	0	0	2	0	0	2	1	1	0	0	4	2	0	4	2	1	2	3	4	0	1	1	0	1	0	1	3	1	2	2	0	0	3	2	3	0	2	1	0	1	1	1	1	1	2	0	0	1	0	1	0	3	0	1	0	1	2	0	1	0	1	0	1	0	0	0	0	1
Rhodobacter	106	110	90	116	106	107	110	121	134	108	111	108	114	107	102	120	105	124	109	115	102	105	100	108	111	96	115	106	117	132	101	99	106	89	126	90	108	110	108	124	123	114	126	102	103	116	119	108	95	114	113	91	121	95	91	134	113	121	117	105	127	122	110	108	103	108	107	116	115	105	122	101	98	120	107	125	118	113	90	107	117	133	99	100	119	112	126	117	108	119	119	102	112	107	122	126	103	110	100	110
Rhodoferax	552	585	547	531	513	506	525	555	540	504	515	504	480	525	560	466	509	493	515	497	482	511	506	505	517	472	500	513	496	514	508	489	551	541	556	538	571	505	504	526	493	492	505	487	521	511	483	519	514	562	495	472	484	509	555	566	468	502	517	511	533	509	559	519	538	506	519	528	516	466	503	512	497	524	523	511	500	551	517	523	487	519	527	556	526	489	541	532	520	504	539	524	551	543	520	524	545	516	494	504
Rhodoluna	472	495	444	459	457	487	472	527	479	446	450	452	478	477	488	496	428	513	494	452	460	483	461	469	491	447	456	465	461	482	470	489	442	471	487	467	471	518	464	467	465	476	479	488	475	445	462	495	481	437	440	484	484	473	490	506	466	451	457	486	484	473	448	473	472	473	459	493	485	505	462	452	461	453	461	504	491	482	508	467	484	474	441	469	461	467	482	467	472	460	450	472	448	472	491	480	472	511	503	475
Rhodoplanes	0	0	2	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	3	1	2	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	2	0	1	0	1	1	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	0	0	2	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	0
Rickettsia	2	1	4	2	2	1	2	2	4	1	3	1	2	2	1	0	0	0	1	5	2	3	3	2	5	2	1	1	3	0	3	0	3	2	2	2	1	3	2	2	2	1	0	3	3	3	1	3	2	1	3	2	2	2	0	1	1	2	1	1	2	2	2	4	2	3	2	0	2	2	1	3	3	2	3	2	4	1	1	2	4	0	1	3	1	2	0	2	0	3	2	1	2	3	3	2	1	2	1	0
Rickettsiella	468	487	429	473	453	506	498	497	482	475	478	467	422	470	511	535	460	479	452	488	470	507	489	462	442	521	499	465	456	522	454	482	457	486	467	486	462	465	468	486	466	472	454	468	447	437	465	477	507	476	439	493	452	473	469	470	478	460	469	465	443	485	405	428	475	458	463	481	446	484	434	438	465	469	442	519	444	476	486	508	468	476	482	498	509	488	460	461	483	475	489	434	450	478	435	503	471	480	510	437
Rivicola	3	1	3	2	1	0	3	0	0	3	3	2	1	2	4	2	2	2	0	2	2	0	2	0	3	2	2	3	1	2	1	2	1	3	3	2	2	3	2	5	3	2	1	3	1	3	4	0	4	3	1	1	1	0	1	4	3	2	2	2	3	1	1	0	2	3	0	1	1	3	7	0	1	0	0	3	3	2	2	4	5	0	3	2	5	4	3	4	1	4	1	0	2	1	4	5	1	3	1	4
Romboutsia	80	78	93	104	71	86	82	99	82	90	104	67	93	83	75	82	96	58	70	94	81	77	96	70	73	88	84	97	86	98	87	89	87	70	91	86	100	86	75	81	82	100	92	77	79	89	79	86	78	78	100	81	83	77	90	85	84	84	72	74	103	82	69	86	104	73	67	95	63	79	91	85	79	79	82	91	89	84	95	84	98	80	84	83	93	82	77	86	70	80	89	74	106	108	82	79	77	104	91	76
Roseburia	3	5	1	4	3	5	4	3	1	3	1	4	0	4	1	3	2	5	1	7	4	3	3	1	1	2	1	3	2	1	1	1	3	3	3	3	3	1	2	4	6	3	2	2	1	3	4	3	2	1	5	3	1	1	2	0	1	1	4	1	1	4	3	1	2	2	3	2	3	3	2	1	1	4	2	2	3	4	5	3	2	2	1	0	1	2	5	0	4	4	4	4	0	2	1	6	4	2	0	1
